champion,category,vs_champ,value,with_champ
riven,GOOD_SYNERGY,,50.71,Twitch
riven,GOOD_SYNERGY,,50.16,Miss Fortune
riven,GOOD_SYNERGY,,50.12,Zeri
riven,GOOD_SYNERGY,,50.10,Caitlyn
riven,GOOD_SYNERGY,,50.00,Mel
riven,GOOD_SYNERGY,,50.00,Nilah
riven,GOOD_SYNERGY,,49.85,Smolder
riven,GOOD_SYNERGY,,49.73,Lucian
riven,GOOD_SYNERGY,,49.19,Vayne
riven,GOOD_SYNERGY,,49.12,Yunara
riven,GOOD_SYNERGY,,49.07,Aphelios
riven,GOOD_SYNERGY,,48.85,Kai'Sa
riven,GOOD_SYNERGY,,47.52,Lux
riven,GOOD_SYNERGY,,47.29,Ezreal
riven,GOOD_SYNERGY,,45.39,Corki
riven,GOOD_SYNERGY,,42.86,Swain
rumble,WEAK_MATCHUP,Zeri,43.73,
rumble,WEAK_MATCHUP,Senna,44.25,
rumble,WEAK_MATCHUP,Ziggs,44.55,
rumble,WEAK_MATCHUP,Brand,44.58,
rumble,WEAK_MATCHUP,Kog'Maw,44.59,
rumble,WEAK_MATCHUP,Seraphine,45.19,
rumble,WEAK_MATCHUP,Nilah,46.38,
rumble,WEAK_MATCHUP,Corki,47.71,
rumble,WEAK_MATCHUP,Aphelios,47.74,
rumble,WEAK_MATCHUP,Jinx,47.77,
rumble,WEAK_MATCHUP,Kalista,48.00,
rumble,WEAK_MATCHUP,Caitlyn,49.57,
rumble,WEAK_MATCHUP,Tristana,49.73,
rumble,WEAK_MATCHUP,Draven,49.76,
rumble,WEAK_MATCHUP,Ezreal,50.53,
rumble,WEAK_MATCHUP,Hwei,50.67,
rumble,WEAK_MATCHUP,Ashe,50.80,
rumble,WEAK_MATCHUP,Kai'Sa,50.90,
rumble,WEAK_MATCHUP,Miss Fortune,50.96,
rumble,WEAK_MATCHUP,Lucian,51.00,
rumble,WEAK_MATCHUP,Smolder,52.09,
rumble,WEAK_MATCHUP,Jhin,52.29,
rumble,WEAK_MATCHUP,Twitch,52.65,
rumble,WEAK_MATCHUP,Xayah,52.81,
rumble,WEAK_MATCHUP,Varus,54.03,
rumble,WEAK_MATCHUP,Samira,54.26,
rumble,WEAK_MATCHUP,Swain,54.55,
rumble,WEAK_MATCHUP,Vayne,54.79,
rumble,WEAK_MATCHUP,Yunara,54.86,
rumble,WEAK_MATCHUP,Sivir,54.98,
rumble,WEAK_MATCHUP,Xerath,55.22,
rumble,WEAK_MATCHUP,Teemo,56.16,
rumble,WEAK_MATCHUP,Mel,60.47,
rumble,GOOD_SYNERGY,,54.08,Tristana
rumble,GOOD_SYNERGY,,53.58,Jinx
rumble,GOOD_SYNERGY,,53.41,Nilah
rumble,GOOD_SYNERGY,,53.15,Senna
rumble,GOOD_SYNERGY,,53.13,Ziggs
rumble,GOOD_SYNERGY,,53.10,Kog'Maw
rumble,GOOD_SYNERGY,,52.63,Caitlyn
rumble,GOOD_SYNERGY,,52.33,Brand
rumble,GOOD_SYNERGY,,51.43,Kalista
rumble,GOOD_SYNERGY,,51.40,Aphelios
rumble,GOOD_SYNERGY,,51.38,Vayne
rumble,GOOD_SYNERGY,,51.23,Sivir
rumble,GOOD_SYNERGY,,50.99,Samira
rumble,GOOD_SYNERGY,,50.00,Ashe
rumble,GOOD_SYNERGY,,50.00,Yasuo
rumble,GOOD_SYNERGY,,49.79,Ezreal
rumble,GOOD_SYNERGY,,49.78,Xayah
rumble,GOOD_SYNERGY,,49.58,Yunara
rumble,GOOD_SYNERGY,,48.84,Draven
rumble,GOOD_SYNERGY,,48.73,Kai'Sa
rumble,GOOD_SYNERGY,,48.58,Varus
rumble,GOOD_SYNERGY,,48.55,Zeri
rumble,GOOD_SYNERGY,,48.14,Smolder
rumble,GOOD_SYNERGY,,48.05,Lucian
rumble,GOOD_SYNERGY,,47.94,Jhin
rumble,GOOD_SYNERGY,,44.68,Miss Fortune
rumble,GOOD_SYNERGY,,43.07,Twitch
rumble,GOOD_SYNERGY,,40.00,Corki
ryze,WEAK_MATCHUP,Nilah,36.36,
ryze,WEAK_MATCHUP,Seraphine,40.00,
ryze,WEAK_MATCHUP,Kog'Maw,41.61,
ryze,WEAK_MATCHUP,Kalista,43.09,
ryze,WEAK_MATCHUP,Xayah,43.96,
ryze,WEAK_MATCHUP,Senna,44.18,
ryze,WEAK_MATCHUP,Zeri,45.22,
ryze,WEAK_MATCHUP,Corki,45.90,
ryze,WEAK_MATCHUP,Jinx,45.97,
ryze,WEAK_MATCHUP,Swain,46.32,
ryze,WEAK_MATCHUP,Twitch,46.47,
ryze,WEAK_MATCHUP,Vayne,46.51,
